LocID,Location,Year,AgeGrp,PopMale,PopFemale
388,Jamaica,2033,85-89,11.105,11.493
392,Japan,2033,85-89,2082.369,3296.472
400,Jordan,2033,85-89,10.063,15.924
398,Kazakhstan,2033,85-89,21.871,64.355
404,Kenya,2033,85-89,24.022,46.88
296,Kiribati,2033,85-89,0.08,0.317
414,Kuwait,2033,85-89,2.271,2.655
417,Kyrgyzstan,2033,85-89,1.95,10.84
428,Latvia,2033,85-89,8.312,24.401
422,Lebanon,2033,85-89,16.39,22.698
426,Lesotho,2033,85-89,1.343,3.883
430,Liberia,2033,85-89,3.103,4.45
434,Libya,2033,85-89,7.134,12.421
440,Lithuania,2033,85-89,12.73,36.819
442,Luxembourg,2033,85-89,4.551,6.254
450,Madagascar,2033,85-89,18.577,26.481
454,Malawi,2033,85-89,8.297,19.487
458,Malaysia,2033,85-89,104.373,112.03
462,Maldives,2033,85-89,0.853,0.914
466,Mali,2033,85-89,6.973,9.706
470,Malta,2033,85-89,5.718,7.462
474,Martinique,2033,85-89,3.766,6.186
478,Mauritania,2033,85-89,2.642,4.722
480,Mauritius,2033,85-89,5.267,9.638
175,Mayotte,2033,85-89,0.574,0.732
928,Melanesia,2033,85-89,8.073,9.274
484,Mexico,2033,85-89,385.375,541.752
954,Micronesia,2033,85-89,1.089,2.083
496,Mongolia,2033,85-89,2.584,5.735
499,Montenegro,2033,85-89,2.435,4.634
504,Morocco,2033,85-89,73.593,105.703
508,Mozambique,2033,85-89,12.144,30.213
104,Myanmar,2033,85-89,51.292,99.586
516,Namibia,2033,85-89,1.148,2.94
524,Nepal,2033,85-89,41.828,65.014
528,Netherlands,2033,85-89,199.696,248.925
540,New Caledonia,2033,85-89,1.072,1.677
554,New Zealand,2033,85-89,46.508,59.558
558,Nicaragua,2033,85-89,11.486,20.015
562,Niger,2033,85-89,10.937,15.241
566,Nigeria,2033,85-89,70.77,83.829
807,North Macedonia,2033,85-89,7.618,12.096
578,Norway,2033,85-89,56.709,73.772
1835,Oceania (excluding Australia and New Zealand),2033,85-89,10.668,13.438
512,Oman,2033,85-89,4.138,7.473
586,Pakistan,2033,85-89,291.278,284.389
591,Panama,2033,85-89,19.378,25.801
598,Papua New Guinea,2033,85-89,4.982,4.797
600,Paraguay,2033,85-89,18.643,25.155
604,Peru,2033,85-89,120.465,170.269
608,Philippines,2033,85-89,140.339,340.112
616,Poland,2033,85-89,255.825,497.557
957,Polynesia,2033,85-89,1.506,2.081
620,Portugal,2033,85-89,105.855,175.818
630,Puerto Rico,2033,85-89,30.848,49.963
634,Qatar,2033,85-89,2.418,1.538
410,Republic of Korea,2033,85-89,371.581,620.492
498,Republic of Moldova,2033,85-89,5.133,16.598
642,Romania,2033,85-89,102.455,197.833
643,Russian Federation,2033,85-89,393.791,1199.734
646,Rwanda,2033,85-89,7.3,15.852
638,R̩union,2033,85-89,5.615,7.45
662,Saint Lucia,2033,85-89,0.934,0.971
670,Saint Vincent and the Grenadines,2033,85-89,0.352,0.419
882,Samoa,2033,85-89,0.201,0.357
678,Sao Tome and Principe,2033,85-89,0.132,0.217
682,Saudi Arabia,2033,85-89,33.613,40.438
686,Senegal,2033,85-89,8.205,15.016
688,Serbia,2033,85-89,45.672,79.278
690,Seychelles,2033,85-89,0.177,0.325
694,Sierra Leone,2033,85-89,3.503,6.149
702,Singapore,2033,85-89,32.636,49.078
703,Slovakia,2033,85-89,27.312,56.712
705,Slovenia,2033,85-89,17.152,27.828
90,Solomon Islands,2033,85-89,0.798,1.177
706,Somalia,2033,85-89,9.975,12.57
724,Spain,2033,85-89,475.786,736.957
144,Sri Lanka,2033,85-89,89.224,162.454
275,State of Palestine,2033,85-89,5.056,6.984
729,Sudan,2033,85-89,42.479,55.571
740,Suriname,2033,85-89,1.071,2.134
752,Sweden,2033,85-89,128.178,163.757
756,Switzerland,2033,85-89,98.443,133.207
760,Syrian Arab Republic,2033,85-89,27.557,38.69
762,Tajikistan,2033,85-89,5.064,8.011
764,Thailand,2033,85-89,364.107,585.672
626,Timor-Leste,2033,85-89,1.496,2.216
768,Togo,2033,85-89,3.535,4.796
776,Tonga,2033,85-89,0.144,0.179
780,Trinidad and Tobago,2033,85-89,5.683,8.414
788,Tunisia,2033,85-89,27.42,46.712
792,Turkey,2033,85-89,251.303,473.31
795,Turkmenistan,2033,85-89,4.887,9.178
800,Uganda,2033,85-89,12.681,28.267
804,Ukraine,2033,85-89,110.629,348.469
784,United Arab Emirates,2033,85-89,8.366,3.843
826,United Kingdom,2033,85-89,711.488,913.594
834,United Republic of Tanzania,2033,85-89,28.102,50.638
850,United States Virgin Islands,2033,85-89,1.034,1.734
840,United States of America,2033,85-89,2721.758,3866.926
858,Uruguay,2033,85-89,17.333,37.06
860,Uzbekistan,2033,85-89,21.904,41.778
548,Vanuatu,2033,85-89,0.2,0.23
862,Venezuela (Bolivarian Republic of),2033,85-89,74.887,128.048
704,Viet Nam,2033,85-89,196.887,419.513
887,Yemen,2033,85-89,16.913,26.51
894,Zambia,2033,85-89,5.879,14.28
716,Zimbabwe,2033,85-89,5.434,14.517
4,Afghanistan,2033,80-84,60.939,80.149
8,Albania,2033,80-84,35.163,41.133
12,Algeria,2033,80-84,296.109,309.987
24,Angola,2033,80-84,34.144,49.428
28,Antigua and Barbuda,2033,80-84,0.781,0.937
32,Argentina,2033,80-84,343.435,569.646
51,Armenia,2033,80-84,18.893,36.76
533,Aruba,2033,80-84,1.072,1.805
36,Australia,2033,80-84,405.497,480.236
40,Austria,2033,80-84,131.629,170.17
31,Azerbaijan,2033,80-84,40.325,66.377
44,Bahamas,2033,80-84,2.133,3.106
48,Bahrain,2033,80-84,4.216,3.627
50,Bangladesh,2033,80-84,612.875,668.456
52,Barbados,2033,80-84,4.235,5.2
112,Belarus,2033,80-84,70.537,179.313
56,Belgium,2033,80-84,192.368,243.289
84,Belize,2033,80-84,1.875,2.019
204,Benin,2033,80-84,23.231,31.588
64,Bhutan,2033,80-84,4.483,3.68
68,Bolivia (Plurinational State of),2033,80-84,72.858,91.432
70,Bosnia and Herzegovina,2033,80-84,44.081,64.049
72,Botswana,2033,80-84,6.428,12.055
76,Brazil,2033,80-84,1655.38,2421.646
96,Brunei Darussalam,2033,80-84,2.437,2.713
100,Bulgaria,2033,80-84,86.806,156.289
854,Burkina Faso,2033,80-84,21.683,36.604
108,Burundi,2033,80-84,17.586,23.618
132,Cabo Verde,2033,80-84,1.323,2.767
116,Cambodia,2033,80-84,47.667,82.589
120,Cameroon,2033,80-84,35.222,48.644
124,Canada,2033,80-84,670.641,798.708
148,Chad,2033,80-84,22.728,30.608
830,Channel Islands,2033,80-84,2.856,3.4
152,Chile,2033,80-84,209.416,275.746
156,China,2033,80-84,14782.097,19932.127
344,"China, Hong Kong SAR",2033,80-84,138.567,177.17
446,"China, Macao SAR",2033,80-84,9.906,11.856
158,"China, Taiwan Province of China",2033,80-84,374.38,473.627
170,Colombia,2033,80-84,409.768,549.072
174,Comoros,2033,80-84,1.469,1.998
178,Congo,2033,80-84,8.151,12.244
188,Costa Rica,2033,80-84,49.527,61.166
191,Croatia,2033,80-84,60.372,93.079
192,Cuba,2033,80-84,145.178,191.166
531,Cura̤ao,2033,80-84,2.265,3.479
196,Cyprus,2033,80-84,15.294,19.063
203,Czechia,2033,80-84,174.894,252.002
384,C̫te d'Ivoire,2033,80-84,42.878,43.0
408,Dem. People's Republic of Korea,2033,80-84,68.834,196.707
180,Democratic Republic of the Congo,2033,80-84,167.048,212.549
208,Denmark,2033,80-84,98.438,118.829
262,Djibouti,2033,80-84,3.148,3.8
214,Dominican Republic,2033,80-84,66.469,85.207
218,Ecuador,2033,80-84,124.233,151.758
818,Egypt,2033,80-84,336.505,477.939
222,El Salvador,2033,80-84,38.37,63.152
226,Equatorial Guinea,2033,80-84,1.557,2.162
232,Eritrea,2033,80-84,8.591,13.149
233,Estonia,2033,80-84,15.786,31.772
748,Eswatini,2033,80-84,1.743,4.293
231,Ethiopia,2033,80-84,271.058,350.129
242,Fiji,2033,80-84,2.871,3.756
246,Finland,2033,80-84,114.768,150.121
250,France,2033,80-84,1203.326,1615.631
254,French Guiana,2033,80-84,1.794,2.154
258,French Polynesia,2033,80-84,2.311,2.739
266,Gabon,2033,80-84,4.258,6.091
270,Gambia,2033,80-84,3.076,3.79
268,Georgia,2033,80-84,29.203,63.35
276,Germany,2033,80-84,1335.144,1727.337
288,Ghana,2033,80-84,49.561,63.905
300,Greece,2033,80-84,176.554,237.162
308,Grenada,2033,80-84,0.631,0.864
312,Guadeloupe,2033,80-84,6.362,9.508
316,Guam,2033,80-84,1.548,2.218
320,Guatemala,2033,80-84,78.066,105.612
324,Guinea,2033,80-84,16.21,29.504
624,Guinea-Bissau,2033,80-84,2.363,4.57
328,Guyana,2033,80-84,4.235,5.807
332,Haiti,2033,80-84,37.716,52.137
340,Honduras,2033,80-84,41.991,57.234
348,Hungary,2033,80-84,127.571,233.11
352,Iceland,2033,80-84,5.495,5.917
356,India,2033,80-84,6838.61,7795.756
360,Indonesia,2033,80-84,1169.193,1586.323
364,Iran (Islamic Republic of),2033,80-84,450.819,510.524
368,Iraq,2033,80-84,89.053,132.769
372,Ireland,2033,80-84,72.261,83.267
376,Israel,2033,80-84,108.066,134.15
380,Italy,2033,80-84,1127.968,1462.762
388,Jamaica,2033,80-84,21.07,22.286
392,Japan,2033,80-84,2968.816,3890.764
400,Jordan,2033,80-84,23.709,31.614
398,Kazakhstan,2033,80-84,77.433,183.151
404,Kenya,2033,80-84,81.952,137.705
296,Kiribati,2033,80-84,0.236,0.631
414,Kuwait,2033,80-84,12.31,7.329
417,Kyrgyzstan,2033,80-84,10.272,32.072
428,Latvia,2033,80-84,17.963,40.854
422,Lebanon,2033,80-84,38.163,55.994
426,Lesotho,2033,80-84,3.862,9.632
430,Liberia,2033,80-84,9.399,13.064
434,Libya,2033,80-84,19.208,28.878
440,Lithuania,2033,80-84,26.575,60.567
442,Luxembourg,2033,80-84,8.366,9.725
450,Madagascar,2033,80-84,56.318,72.994
454,Malawi,2033,80-84,23.655,45.143
458,Malaysia,2033,80-84,215.329,240.586
462,Maldives,2033,80-84,1.505,1.598
466,Mali,2033,80-84,24.974,32.395
470,Malta,2033,80-84,9.215,10.584
474,Martinique,2033,80-84,6.404,9.811
478,Mauritania,2033,80-84,7.947,11.567
480,Mauritius,2033,80-84,12.741,18.985
175,Mayotte,2033,80-84,1.081,1.323
928,Melanesia,2033,80-84,24.597,28.31
484,Mexico,2033,80-84,774.021,1043.976
954,Micronesia,2033,80-84,2.919,4.492
496,Mongolia,2033,80-84,7.297,13.665
499,Montenegro,2033,80-84,7.155,10.677
504,Morocco,2033,80-84,245.957,296.253
508,Mozambique,2033,80-84,38.0,78.722
104,Myanmar,2033,80-84,172.611,320.908
516,Namibia,2033,80-84,3.258,7.972
524,Nepal,2033,80-84,112.187,148.08
528,Netherlands,2033,80-84,322.11,376.175
540,New Caledonia,2033,80-84,2.254,2.991
554,New Zealand,2033,80-84,76.684,91.407
558,Nicaragua,2033,80-84,28.878,45.323
562,Niger,2033,80-84,39.703,41.293
566,Nigeria,2033,80-84,248.452,295.605
807,North Macedonia,2033,80-84,21.592,29.939
578,Norway,2033,80-84,91.138,105.459
1835,Oceania (excluding Australia and New Zealand),2033,80-84,31.384,37.739
512,Oman,2033,80-84,10.786,13.915
586,Pakistan,2033,80-84,634.746,659.268
591,Panama,2033,80-84,33.518,41.802
598,Papua New Guinea,2033,80-84,17.087,18.557
600,Paraguay,2033,80-84,42.381,51.038
604,Peru,2033,80-84,252.028,318.948
608,Philippines,2033,80-84,380.961,711.898
616,Poland,2033,80-84,547.589,909.767
957,Polynesia,2033,80-84,3.868,4.937
620,Portugal,2033,80-84,179.147,258.006
630,Puerto Rico,2033,80-84,43.864,69.363
634,Qatar,2033,80-84,8.459,3.123
410,Republic of Korea,2033,80-84,714.219,982.386
498,Republic of Moldova,2033,80-84,24.485,58.314
642,Romania,2033,80-84,237.988,408.27
643,Russian Federation,2033,80-84,1119.331,2749.187
646,Rwanda,2033,80-84,26.01,43.312
638,R̩union,2033,80-84,11.06,14.017
662,Saint Lucia,2033,80-84,1.729,1.706
670,Saint Vincent and the Grenadines,2033,80-84,0.774,0.935
882,Samoa,2033,80-84,0.579,0.846
678,Sao Tome and Principe,2033,80-84,0.348,0.574
682,Saudi Arabia,2033,80-84,104.209,108.394
686,Senegal,2033,80-84,26.377,43.93
688,Serbia,2033,80-84,115.178,179.594
690,Seychelles,2033,80-84,0.483,0.734
694,Sierra Leone,2033,80-84,9.717,15.883
702,Singapore,2033,80-84,102.401,109.857
703,Slovakia,2033,80-84,66.553,113.866
705,Slovenia,2033,80-84,37.948,48.839
90,Solomon Islands,2033,80-84,1.774,2.318
706,Somalia,2033,80-84,28.086,32.978
724,Spain,2033,80-84,737.481,992.487
144,Sri Lanka,2033,80-84,180.687,295.975
275,State of Palestine,2033,80-84,11.323,15.809
729,Sudan,2033,80-84,107.116,133.159
740,Suriname,2033,80-84,2.374,4.053
752,Sweden,2033,80-84,183.136,212.35
756,Switzerland,2033,80-84,148.62,179.847
760,Syrian Arab Republic,2033,80-84,78.124,102.843
762,Tajikistan,2033,80-84,16.53,25.723
764,Thailand,2033,80-84,744.995,1064.494
626,Timor-Leste,2033,80-84,3.064,4.04
768,Togo,2033,80-84,11.985,15.393
776,Tonga,2033,80-84,0.349,0.454
780,Trinidad and Tobago,2033,80-84,12.468,16.694
788,Tunisia,2033,80-84,81.848,114.171
792,Turkey,2033,80-84,576.739,934.054
795,Turkmenistan,2033,80-84,15.787,29.476
800,Uganda,2033,80-84,42.977,81.099
804,Ukraine,2033,80-84,308.221,796.421
784,United Arab Emirates,2033,80-84,12.029,8.795
826,United Kingdom,2033,80-84,1076.025,1269.262
834,United Republic of Tanzania,2033,80-84,85.827,131.43
850,United States Virgin Islands,2033,80-84,1.647,2.553
840,United States of America,2033,80-84,4889.683,6264.156
858,Uruguay,2033,80-84,32.423,53.006
860,Uzbekistan,2033,80-84,94.626,148.286
548,Vanuatu,2033,80-84,0.611,0.688
862,Venezuela (Bolivarian Republic of),2033,80-84,162.475,235.041
704,Viet Nam,2033,80-84,533.587,903.621
887,Yemen,2033,80-84,46.981,67.306
894,Zambia,2033,80-84,18.151,36.689
716,Zimbabwe,2033,80-84,17.907,40.531
4,Afghanistan,2033,75-79,130.439,154.571
8,Albania,2033,75-79,60.751,69.29
12,Algeria,2033,75-79,478.898,491.65
24,Angola,2033,75-79,81.406,113.69
28,Antigua and Barbuda,2033,75-79,1.334,1.619
32,Argentina,2033,75-79,528.753,762.702
51,Armenia,2033,75-79,43.359,74.125
533,Aruba,2033,75-79,1.972,2.92
36,Australia,2033,75-79,541.116,610.659
40,Austria,2033,75-79,198.948,234.747
31,Azerbaijan,2033,75-79,105.631,152.433
44,Bahamas,2033,75-79,4.142,5.924
48,Bahrain,2033,75-79,14.682,9.747
50,Bangladesh,2033,75-79,1175.81,1164.152
52,Barbados,2033,75-79,6.167,7.606
112,Belarus,2033,75-79,139.122,286.238
56,Belgium,2033,75-79,268.93,306.461
84,Belize,2033,75-79,3.169,3.475
204,Benin,2033,75-79,48.028,59.343
64,Bhutan,2033,75-79,7.006,6.162
68,Bolivia (Plurinational State of),2033,75-79,106.281,124.568
70,Bosnia and Herzegovina,2033,75-79,71.654,93.057
72,Botswana,2033,75-79,12.091,22.583
76,Brazil,2033,75-79,2705.391,3608.094
96,Brunei Darussalam,2033,75-79,5.18,5.366
100,Bulgaria,2033,75-79,125.219,192.102
854,Burkina Faso,2033,75-79,53.747,81.479
108,Burundi,2033,75-79,42.95,53.363
132,Cabo Verde,2033,75-79,3.077,5.373
116,Cambodia,2033,75-79,81.174,152.809
120,Cameroon,2033,75-79,79.137,99.984
124,Canada,2033,75-79,961.839,1053.129
148,Chad,2033,75-79,47.681,60.283
830,Channel Islands,2033,75-79,3.973,4.435
152,Chile,2033,75-79,324.773,394.365
156,China,2033,75-79,23570.539,28147.515
344,"China, Hong Kong SAR",2033,75-79,217.718,247.972
446,"China, Macao SAR",2033,75-79,16.677,18.457
158,"China, Taiwan Province of China",2033,75-79,584.503,693.48
170,Colombia,2033,75-79,628.939,817.875
174,Comoros,2033,75-79,3.434,4.348
178,Congo,2033,75-79,18.998,25.124
188,Costa Rica,2033,75-79,80.217,93.167
191,Croatia,2033,75-79,90.61,122.701
192,Cuba,2033,75-79,187.675,230.113
531,Cura̤ao,2033,75-79,3.265,4.822
196,Cyprus,2033,75-79,22.778,27.052
203,Czechia,2033,75-79,220.306,280.959
384,C̫te d'Ivoire,2033,75-79,97.674,95.751
408,Dem. People's Republic of Korea,2033,75-79,262.8,463.061
180,Democratic Republic of the Congo,2033,75-79,333.573,398.624
208,Denmark,2033,75-79,121.941,137.64
262,Djibouti,2033,75-79,6.472,7.046
214,Dominican Republic,2033,75-79,111.875,134.733
218,Ecuador,2033,75-79,198.574,230.09
818,Egypt,2033,75-79,677.988,860.745
222,El Salvador,2033,75-79,58.094,91.021
226,Equatorial Guinea,2033,75-79,3.439,4.432
232,Eritrea,2033,75-79,14.774,19.127
233,Estonia,2033,75-79,24.393,40.672
748,Eswatini,2033,75-79,3.783,6.146
231,Ethiopia,2033,75-79,495.023,633.487
242,Fiji,2033,75-79,6.524,8.263
246,Finland,2033,75-79,135.203,160.749
250,France,2033,75-79,1475.37,1819.324
254,French Guiana,2033,75-79,3.166,3.846
258,French Polynesia,2033,75-79,4.092,4.241
266,Gabon,2033,75-79,8.869,11.172
270,Gambia,2033,75-79,6.753,7.476
268,Georgia,2033,75-79,54.401,97.204
276,Germany,2033,75-79,2017.338,2384.029
288,Ghana,2033,75-79,125.65,152.038
300,Greece,2033,75-79,237.055,301.12
308,Grenada,2033,75-79,1.358,1.736
312,Guadeloupe,2033,75-79,8.787,11.994
316,Guam,2033,75-79,2.477,3.028
320,Guatemala,2033,75-79,120.76,160.954
324,Guinea,2033,75-79,36.696,64.9
624,Guinea-Bissau,2033,75-79,5.332,8.865
328,Guyana,2033,75-79,7.782,9.695
332,Haiti,2033,75-79,70.625,88.323
340,Honduras,2033,75-79,70.222,89.85
348,Hungary,2033,75-79,184.53,292.195
352,Iceland,2033,75-79,7.88,8.229
356,India,2033,75-79,12735.102,13740.824
360,Indonesia,2033,75-79,2518.07,3098.808
364,Iran (Islamic Republic of),2033,75-79,952.369,1013.033
368,Iraq,2033,75-79,153.396,219.408
372,Ireland,2033,75-79,94.962,104.819
376,Israel,2033,75-79,133.661,159.431
380,Italy,2033,75-79,1456.329,1734.564
388,Jamaica,2033,75-79,34.073,41.475
392,Japan,2033,75-79,3103.714,3585.063
400,Jordan,2033,75-79,48.079,59.44
398,Kazakhstan,2033,75-79,162.904,308.83
404,Kenya,2033,75-79,182.779,267.054
296,Kiribati,2033,75-79,0.532,1.035
414,Kuwait,2033,75-79,46.611,24.782
417,Kyrgyzstan,2033,75-79,34.784,69.724
428,Latvia,2033,75-79,30.123,56.192
422,Lebanon,2033,75-79,72.209,80.485
426,Lesotho,2033,75-79,8.201,17.45
430,Liberia,2033,75-79,20.511,26.424
434,Libya,2033,75-79,37.814,51.711
440,Lithuania,2033,75-79,43.085,81.02
442,Luxembourg,2033,75-79,12.487,13.393
450,Madagascar,2033,75-79,117.6,145.112
454,Malawi,2033,75-79,50.925,83.532
458,Malaysia,2033,75-79,362.671,405.698
462,Maldives,2033,75-79,3.383,3.765
466,Mali,2033,75-79,53.597,68.499
470,Malta,2033,75-79,11.806,12.695
474,Martinique,2033,75-79,9.558,12.444
478,Mauritania,2033,75-79,18.006,23.518
480,Mauritius,2033,75-79,20.833,27.199
175,Mayotte,2033,75-79,1.677,2.016
928,Melanesia,2033,75-79,54.915,63.365
484,Mexico,2033,75-79,1285.92,1672.121
954,Micronesia,2033,75-79,5.316,7.336
496,Mongolia,2033,75-79,16.984,29.502
499,Montenegro,2033,75-79,11.63,15.305
504,Morocco,2033,75-79,498.349,561.137
508,Mozambique,2033,75-79,79.45,143.518
104,Myanmar,2033,75-79,380.505,630.935
516,Namibia,2033,75-79,7.805,15.829
524,Nepal,2033,75-79,207.589,258.355
528,Netherlands,2033,75-79,421.81,462.457
540,New Caledonia,2033,75-79,3.639,4.723
554,New Zealand,2033,75-79,104.247,119.216
558,Nicaragua,2033,75-79,54.735,77.421
562,Niger,2033,75-79,82.68,87.142
566,Nigeria,2033,75-79,623.53,717.078
807,North Macedonia,2033,75-79,37.502,46.686
578,Norway,2033,75-79,120.339,127.759
1835,Oceania (excluding Australia and New Zealand),2033,75-79,67.406,78.92
512,Oman,2033,75-79,29.545,22.085
586,Pakistan,2033,75-79,1284.362,1326.868
591,Panama,2033,75-79,52.17,61.23
598,Papua New Guinea,2033,75-79,39.878,44.789
600,Paraguay,2033,75-79,68.63,77.036
604,Peru,2033,75-79,401.844,466.275
608,Philippines,2033,75-79,771.982,1186.854
616,Poland,2033,75-79,842.783,1199.388
957,Polynesia,2033,75-79,7.175,8.219
620,Portugal,2033,75-79,236.694,310.403
630,Puerto Rico,2033,75-79,61.626,87.278
634,Qatar,2033,75-79,20.598,6.481
410,Republic of Korea,2033,75-79,1291.436,1555.411
498,Republic of Moldova,2033,75-79,49.518,97.505
642,Romania,2033,75-79,371.611,559.686
643,Russian Federation,2033,75-79,2073.77,4216.474
646,Rwanda,2033,75-79,56.582,78.644
638,R̩union,2033,75-79,16.903,20.309
662,Saint Lucia,2033,75-79,2.698,2.892
670,Saint Vincent and the Grenadines,2033,75-79,1.447,1.581
882,Samoa,2033,75-79,1.343,1.634
678,Sao Tome and Principe,2033,75-79,0.884,1.256
682,Saudi Arabia,2033,75-79,249.154,178.264
686,Senegal,2033,75-79,55.437,87.602
688,Serbia,2033,75-79,161.118,226.384
690,Seychelles,2033,75-79,1.156,1.547
694,Sierra Leone,2033,75-79,21.636,31.749
702,Singapore,2033,75-79,177.382,168.471
703,Slovakia,2033,75-79,105.349,154.886
705,Slovenia,2033,75-79,54.213,62.601
90,Solomon Islands,2033,75-79,3.442,4.045
706,Somalia,2033,75-79,56.925,63.701
724,Spain,2033,75-79,1043.215,1270.356
144,Sri Lanka,2033,75-79,296.684,434.209
275,State of Palestine,2033,75-79,21.224,27.262
729,Sudan,2033,75-79,205.618,245.52
740,Suriname,2033,75-79,4.719,6.46
752,Sweden,2033,75-79,221.622,238.149
756,Switzerland,2033,75-79,204.332,220.464
760,Syrian Arab Republic,2033,75-79,151.62,185.838
762,Tajikistan,2033,75-79,48.622,65.87
764,Thailand,2033,75-79,1296.91,1698.797
626,Timor-Leste,2033,75-79,6.532,7.745
768,Togo,2033,75-79,27.827,34.26
776,Tonga,2033,75-79,0.629,0.846
780,Trinidad and Tobago,2033,75-79,21.061,26.157
788,Tunisia,2033,75-79,156.907,192.706
792,Turkey,2033,75-79,997.736,1406.223
795,Turkmenistan,2033,75-79,37.08,61.284
800,Uganda,2033,75-79,100.217,158.916
804,Ukraine,2033,75-79,570.151,1188.502
784,United Arab Emirates,2033,75-79,64.025,23.027
826,United Kingdom,2033,75-79,1408.305,1559.81
834,United Republic of Tanzania,2033,75-79,192.559,259.332
850,United States Virgin Islands,2033,75-79,2.413,3.192
840,United States of America,2033,75-79,7049.744,8342.78
858,Uruguay,2033,75-79,51.126,71.443
860,Uzbekistan,2033,75-79,238.789,336.924
548,Vanuatu,2033,75-79,1.432,1.545
862,Venezuela (Bolivarian Republic of),2033,75-79,301.583,390.502
704,Viet Nam,2033,75-79,1100.327,1601.704
887,Yemen,2033,75-79,102.122,131.754
894,Zambia,2033,75-79,42.249,70.281
716,Zimbabwe,2033,75-79,39.342,74.858
4,Afghanistan,2033,70-74,230.93,252.674
8,Albania,2033,70-74,80.938,90.371
12,Algeria,2033,70-74,660.478,686.785
24,Angola,2033,70-74,169.075,212.593
28,Antigua and Barbuda,2033,70-74,2.021,2.489
32,Argentina,2033,70-74,714.6,931.899
51,Armenia,2033,70-74,61.779,99.049
533,Aruba,2033,70-74,3.025,4.062
36,Australia,2033,70-74,665.991,715.448
40,Austria,2033,70-74,278.444,303.797
31,Azerbaijan,2033,70-74,197.197,257.79
44,Bahamas,2033,70-74,7.242,9.433
48,Bahrain,2033,70-74,23.386,18.255
50,Bangladesh,2033,70-74,2169.318,2127.031
52,Barbados,2033,70-74,7.711,9.404
112,Belarus,2033,70-74,217.304,351.474
56,Belgium,2033,70-74,337.809,356.75
84,Belize,2033,70-74,4.966,5.361
204,Benin,2033,70-74,81.739,96.715
64,Bhutan,2033,70-74,9.704,8.617
68,Bolivia (Plurinational State of),2033,70-74,143.567,159.82
70,Bosnia and Herzegovina,2033,70-74,96.092,118.262
72,Botswana,2033,70-74,17.787,29.844
76,Brazil,2033,70-74,3923.791,4869.791
96,Brunei Darussalam,2033,70-74,8.185,8.004
100,Bulgaria,2033,70-74,156.463,205.366
854,Burkina Faso,2033,70-74,103.454,141.026
108,Burundi,2033,70-74,67.31,82.302
132,Cabo Verde,2033,70-74,6.172,9.014
116,Cambodia,2033,70-74,168.516,244.508
120,Cameroon,2033,70-74,144.695,169.321
124,Canada,2033,70-74,1212.54,1262.504
148,Chad,2033,70-74,79.168,93.543
830,Channel Islands,2033,70-74,5.086,5.573
152,Chile,2033,70-74,433.472,493.501
156,China,2033,70-74,34402.237,37082.637
344,"China, Hong Kong SAR",2033,70-74,267.198,313.946
446,"China, Macao SAR",2033,70-74,21.555,25.764
158,"China, Taiwan Province of China",2033,70-74,738.783,841.46
170,Colombia,2033,70-74,914.116,1114.427
174,Comoros,2033,70-74,6.104,7.203
178,Congo,2033,70-74,36.704,43.8
188,Costa Rica,2033,70-74,115.814,128.539
191,Croatia,2033,70-74,111.124,137.68
192,Cuba,2033,70-74,323.874,368.823
531,Cura̤ao,2033,70-74,4.415,6.204
196,Cyprus,2033,70-74,30.119,32.865
